employee_id,age,gender,education,department,job_role,monthly_salary,years_at_company,years_in_current_role,performance_score,job_satisfaction,work_life_balance,overtime,distance_from_home_km,num_projects_last_year,training_hours_last_year,num_promotions,last_promotion_years_ago,stock_option_level,relationship_satisfaction,environment_satisfaction,attrition
EMP06016,44,Male,Bachelor,Sales,Role_27,92534,5,0,4.1,3.3,3,No,6,5,40,0,0,0,4,3,No
EMP06017,38,Male,Bachelor,Engineering,Role_1,105349,0,0,3.2,3.5,2,No,19,10,29,0,0,2,3,3,No
EMP06018,41,Female,Master,Operations,Role_1,80526,3,3,3.3,2.4,3,No,13,7,25,0,0,2,4,3,No
EMP06019,47,Male,Master,Marketing,Role_7,100979,0,0,2.5,4.2,1,No,24,2,11,0,0,0,3,4,No
EMP06020,39,Male,High School,HR,Role_16,51993,3,0,3.0,3.1,2,Yes,1,4,45,1,3,3,2,4,No
EMP06021,48,Female,PhD,HR,Role_38,112859,10,3,4.3,1.0,3,Yes,4,6,30,0,0,1,4,3,No
EMP06022,39,Male,Master,Finance,Role_17,110056,5,4,3.5,2.6,1,No,9,3,59,0,0,0,4,3,No
EMP06023,46,Male,Bachelor,Sales,Role_37,82931,3,0,3.7,4.8,4,No,3,1,0,1,2,2,2,3,No
EMP06024,22,Male,Master,Marketing,Role_44,72715,0,0,4.0,3.1,2,Yes,13,1,34,0,0,2,3,3,No
EMP06025,37,Female,High School,Sales,Role_7,68499,15,8,3.3,2.5,4,No,2,4,0,1,3,1,4,2,No
EMP06026,38,Female,Master,Engineering,Role_33,115258,0,0,3.5,3.0,2,No,27,5,44,0,0,2,1,3,Yes
EMP06027,31,Male,Master,HR,Role_36,66496,4,1,3.5,3.0,3,No,6,10,18,0,1,0,2,3,No
EMP06028,46,Male,PhD,Sales,Role_12,128414,12,1,4.5,2.4,3,No,5,1,44,1,1,2,3,4,No
EMP06029,41,Male,Master,Sales,Role_33,85111,2,0,4.3,4.5,4,No,4,6,38,0,2,0,3,3,No
EMP06030,25,Male,PhD,Engineering,Role_35,104628,3,2,3.7,2.2,4,No,25,7,43,1,2,0,3,3,No
EMP06031,29,Male,Bachelor,R&D,Role_33,86616,0,0,3.0,2.5,3,No,32,3,34,0,0,0,3,3,Yes
EMP06032,41,Male,Bachelor,Legal,Role_22,92082,1,1,3.6,1.6,3,Yes,16,6,38,0,1,2,3,2,No
EMP06033,56,Male,Bachelor,Engineering,Role_28,104000,0,0,3.9,3.4,4,Yes,4,6,6,0,0,1,4,4,No
EMP06034,40,Female,Bachelor,HR,Role_44,74365,6,2,3.5,2.3,3,Yes,19,7,38,1,0,0,4,3,No
EMP06035,34,Female,Bachelor,Sales,Role_20,69733,2,0,3.3,2.4,4,No,30,7,72,0,0,3,2,4,No
EMP06036,34,Female,Bachelor,Finance,Role_35,92374,0,0,2.4,3.9,3,No,27,4,37,0,0,3,3,3,No
EMP06037,30,Female,Bachelor,R&D,Role_31,82251,1,1,2.7,4.1,4,No,5,2,31,0,1,1,4,4,No
EMP06038,22,Female,Master,Marketing,Role_15,68698,0,0,3.2,3.8,1,No,12,8,40,0,0,2,1,2,No
EMP06039,40,Male,High School,Finance,Role_17,77599,3,0,3.2,2.7,2,No,3,3,43,0,3,1,2,4,Yes
EMP06040,32,Male,Bachelor,Engineering,Role_43,76220,2,2,3.4,2.8,3,No,4,4,55,0,1,0,4,3,No
EMP06041,26,Male,Bachelor,Legal,Role_33,67983,2,0,4.2,1.5,3,No,44,5,20,0,2,0,3,2,No
EMP06042,33,Male,High School,R&D,Role_20,72231,11,0,3.6,2.5,3,No,6,3,17,1,2,3,4,4,No
EMP06043,29,Male,Bachelor,Marketing,Role_6,77000,7,1,2.9,1.3,3,No,4,8,44,2,1,2,3,3,No
EMP06044,47,Female,PhD,Marketing,Role_11,110125,3,3,4.4,5.0,4,No,1,1,11,0,2,0,3,4,No
EMP06045,36,Female,Bachelor,Sales,Role_41,68208,2,0,4.0,2.3,3,No,9,2,51,0,2,0,3,2,Yes
EMP06046,51,Female,Bachelor,Legal,Role_17,92304,3,1,2.7,3.1,3,No,3,4,33,1,2,2,4,4,No
EMP06047,28,Female,Bachelor,Operations,Role_29,71569,6,1,3.6,2.6,3,No,7,3,27,0,5,2,3,4,No
EMP06048,38,Female,Bachelor,R&D,Role_48,76339,0,0,3.5,4.2,4,Yes,2,2,47,0,0,0,3,3,No
EMP06049,51,Male,Master,Legal,Role_21,115691,8,1,4.3,3.7,4,No,6,4,51,0,0,3,4,3,No
EMP06050,36,Male,Master,HR,Role_8,72340,3,1,4.0,1.2,1,Yes,2,4,25,1,0,1,3,4,No
EMP06051,32,Female,High School,Engineering,Role_14,76793,0,0,3.3,2.1,4,No,3,4,58,0,0,3,3,3,No
EMP06052,39,Female,Bachelor,Engineering,Role_35,83313,0,0,3.5,2.2,4,Yes,1,4,21,0,0,2,3,4,No
EMP06053,46,Other,Bachelor,Marketing,Role_28,81938,11,4,3.8,4.4,4,No,6,4,43,0,0,2,4,3,No
EMP06054,33,Female,Bachelor,Finance,Role_8,93177,1,1,3.8,1.7,4,No,16,5,49,0,0,2,3,3,Yes
EMP06055,22,Female,Bachelor,Finance,Role_36,77628,0,0,3.2,2.5,4,No,4,5,71,0,0,1,3,1,No
EMP06056,34,Other,Master,Marketing,Role_31,85343,0,0,3.2,4.6,3,Yes,18,4,8,0,0,2,2,1,No
EMP06057,52,Female,Master,Engineering,Role_16,124491,1,1,3.1,1.4,2,No,17,6,6,0,0,0,3,1,Yes
EMP06058,23,Female,Bachelor,Finance,Role_49,71730,1,1,2.8,2.5,3,No,7,4,47,0,0,3,2,1,No
EMP06059,30,Male,Master,R&D,Role_11,99492,6,0,3.2,2.9,3,No,7,5,64,0,6,2,3,2,No
EMP06060,34,Female,Bachelor,HR,Role_3,64482,9,2,3.7,5.0,3,No,3,2,24,2,1,0,3,3,No
EMP06061,41,Male,High School,Operations,Role_35,70811,9,1,3.7,3.1,4,No,1,2,61,1,3,1,4,2,No
EMP06062,55,Female,Bachelor,HR,Role_32,91300,2,2,3.5,4.0,3,No,3,5,27,0,1,2,4,3,No
EMP06063,44,Female,Bachelor,Engineering,Role_17,98240,3,1,5.0,2.6,4,No,13,3,52,1,0,2,4,4,No
EMP06064,32,Female,PhD,R&D,Role_1,108873,6,1,3.4,2.9,3,No,11,1,65,2,4,1,4,3,No
EMP06065,38,Female,PhD,Sales,Role_25,102051,6,0,3.8,2.5,3,No,5,2,44,1,0,2,4,2,No
EMP06066,37,Male,PhD,Operations,Role_23,94182,2,0,3.8,3.5,3,No,9,3,62,0,1,2,4,3,No
EMP06067,54,Male,High School,Finance,Role_6,95614,4,2,3.0,2.4,4,Yes,14,1,47,1,0,0,2,2,No
EMP06068,28,Female,Master,R&D,Role_47,84847,1,0,4.0,4.7,3,No,21,5,46,0,1,2,4,2,No
EMP06069,58,Female,Bachelor,Finance,Role_21,90846,8,0,4.0,2.8,4,No,39,9,10,1,0,0,3,1,No
EMP06070,29,Male,Master,Finance,Role_13,81497,2,0,2.8,3.6,1,No,20,7,46,0,1,2,3,2,No
EMP06071,48,Male,PhD,Marketing,Role_6,101019,0,0,3.9,1.0,3,No,21,6,56,0,0,1,4,4,Yes
EMP06072,34,Female,Master,Marketing,Role_27,74679,0,0,3.5,3.4,3,No,1,4,11,0,0,0,2,3,No
EMP06073,22,Male,Bachelor,Finance,Role_11,72303,0,0,3.1,2.5,2,No,14,3,36,0,0,2,2,2,No
EMP06074,39,Male,Bachelor,HR,Role_12,61542,1,1,3.1,4.1,4,Yes,5,1,20,0,1,1,3,2,No
EMP06075,42,Male,PhD,Sales,Role_23,95097,3,1,3.0,3.6,3,Yes,25,2,40,0,2,1,3,3,No
EMP06076,34,Male,Bachelor,Sales,Role_5,86663,1,1,2.8,2.8,4,Yes,15,4,39,0,0,1,3,3,No
EMP06077,45,Male,PhD,Operations,Role_33,111236,19,0,3.9,4.7,3,No,14,7,22,0,0,1,4,1,No
EMP06078,40,Female,Bachelor,Marketing,Role_5,85577,5,3,4.0,3.4,2,No,6,4,41,0,2,0,4,1,No
EMP06079,48,Male,Master,Operations,Role_31,99645,1,1,3.5,4.4,3,No,4,5,48,0,0,1,4,2,No
EMP06080,37,Female,Master,Marketing,Role_26,74557,2,2,3.0,2.8,4,No,43,3,28,0,1,0,2,4,No
EMP06081,33,Other,High School,Engineering,Role_8,65069,0,0,2.3,3.6,4,Yes,28,1,73,0,0,3,1,2,No
EMP06082,28,Male,Master,Legal,Role_49,86906,6,6,3.8,1.7,4,No,2,6,0,1,0,2,2,1,No
EMP06083,48,Male,Bachelor,R&D,Role_47,110845,2,2,3.9,3.8,4,No,2,7,14,0,2,1,3,4,No
EMP06084,48,Male,PhD,R&D,Role_18,120172,0,0,3.8,4.2,2,No,2,3,63,0,0,1,2,3,No
EMP06085,39,Female,High School,Engineering,Role_30,75278,0,0,3.4,2.5,2,No,1,2,27,0,0,0,4,3,Yes
EMP06086,49,Female,Master,HR,Role_25,96725,1,1,2.7,2.9,3,No,5,1,28,0,1,0,3,3,No
EMP06087,37,Female,Master,Engineering,Role_13,102674,2,2,4.2,4.8,3,No,5,3,42,0,2,2,4,3,No
EMP06088,32,Female,Master,Engineering,Role_48,116607,5,2,4.1,2.5,3,No,26,2,97,1,1,0,3,3,No
EMP06089,26,Male,Bachelor,Operations,Role_45,67918,4,0,3.8,2.8,2,No,11,10,51,0,0,2,3,3,No
EMP06090,44,Male,Master,R&D,Role_20,111124,0,0,4.4,1.8,2,Yes,10,3,38,0,0,0,3,3,No
EMP06091,31,Male,High School,Engineering,Role_22,61574,9,5,2.8,3.1,3,Yes,8,6,59,0,0,0,1,3,No
EMP06092,42,Male,PhD,Marketing,Role_7,94656,7,2,4.0,2.2,1,No,15,1,38,0,1,3,3,3,No
EMP06093,38,Male,High School,HR,Role_49,58860,3,3,2.9,2.5,4,No,13,3,36,1,3,2,3,1,No
EMP06094,49,Female,Bachelor,Operations,Role_23,69479,0,0,3.6,4.4,3,No,2,4,38,0,0,1,2,3,No
EMP06095,37,Other,Bachelor,Legal,Role_22,86931,3,1,4.1,4.8,3,No,11,5,96,0,0,1,4,2,No
EMP06096,31,Male,High School,HR,Role_49,54788,8,1,3.9,4.4,4,No,21,3,46,1,1,1,3,4,No
EMP06097,26,Male,Bachelor,HR,Role_19,56645,4,2,2.6,3.0,3,No,6,3,85,0,3,2,2,1,No
EMP06098,29,Female,Bachelor,R&D,Role_22,89729,5,1,3.1,3.1,1,No,35,4,62,0,0,0,4,4,No
EMP06099,27,Male,Bachelor,Operations,Role_25,69814,5,5,2.5,3.1,3,No,14,4,42,0,0,0,4,2,No
EMP06100,37,Male,Master,Marketing,Role_15,82432,4,1,4.3,2.3,4,Yes,9,3,37,1,0,1,4,4,Yes
EMP06101,47,Female,Master,R&D,Role_13,127478,5,4,3.3,2.4,3,No,3,3,31,1,1,0,2,2,No
EMP06102,36,Male,Bachelor,Finance,Role_27,89668,11,2,3.2,2.9,3,No,6,1,36,0,6,1,4,3,No
EMP06103,36,Female,Bachelor,Engineering,Role_18,93926,4,4,3.3,2.6,3,Yes,7,1,79,1,0,2,3,3,No
EMP06104,45,Female,High School,R&D,Role_3,73259,0,0,3.4,1.7,3,No,8,1,34,0,0,0,3,4,No
EMP06105,48,Male,Bachelor,Operations,Role_12,84306,1,1,3.8,4.5,1,No,5,3,35,0,1,1,1,4,No
EMP06106,31,Female,PhD,HR,Role_6,92821,3,3,3.7,2.2,3,No,2,6,1,1,3,2,3,3,No
EMP06107,34,Female,Bachelor,Engineering,Role_26,85117,1,1,3.6,1.8,3,No,23,4,41,0,1,3,3,4,Yes
EMP06108,54,Female,Bachelor,R&D,Role_40,111126,4,4,3.5,3.5,4,No,4,4,27,0,2,1,4,3,No
EMP06109,26,Female,Bachelor,Legal,Role_15,62571,4,3,3.0,3.7,3,No,11,9,54,1,2,3,3,4,No
EMP06110,39,Female,Master,Legal,Role_43,105463,0,0,4.1,4.9,3,No,21,6,27,0,0,1,3,4,No
EMP06111,37,Male,Master,R&D,Role_2,107808,3,3,2.8,1.0,3,Yes,5,4,21,0,3,0,3,1,Yes
EMP06112,35,Male,Master,Marketing,Role_34,86866,0,0,2.9,4.8,2,Yes,20,5,35,0,0,3,4,1,No
EMP06113,29,Other,Bachelor,R&D,Role_14,80319,5,0,3.4,3.6,4,No,15,1,71,1,0,2,3,3,No
EMP06114,42,Male,Master,Sales,Role_35,109996,3,0,3.2,2.4,2,No,3,6,2,1,2,3,4,3,Yes
EMP06115,59,Female,PhD,Finance,Role_21,118266,9,2,3.9,3.3,2,Yes,16,4,47,0,5,0,1,3,No
EMP06116,39,Female,Bachelor,Operations,Role_5,76798,2,2,2.9,2.7,1,No,12,3,76,0,1,1,3,3,Yes
EMP06117,40,Female,Bachelor,Legal,Role_11,95184,2,2,2.2,2.3,3,No,4,2,53,0,0,0,3,3,No
EMP06118,42,Female,High School,Finance,Role_42,66552,0,0,2.7,1.4,4,No,5,4,26,0,0,1,2,3,No
EMP06119,27,Female,Bachelor,R&D,Role_45,81210,5,0,2.9,3.1,3,No,1,5,25,1,0,0,3,4,No
EMP06120,29,Male,High School,Marketing,Role_7,54371,0,0,2.7,3.6,3,No,2,3,33,0,0,2,3,4,Yes
EMP06121,35,Female,Bachelor,R&D,Role_9,96381,3,1,3.4,2.2,4,No,13,4,57,1,0,2,4,3,No
EMP06122,25,Female,Master,Engineering,Role_42,96183,0,0,3.4,3.6,2,No,8,2,62,0,0,0,2,4,No
EMP06123,44,Female,PhD,Marketing,Role_28,118727,1,1,4.4,3.6,3,Yes,8,5,25,0,1,3,2,3,No
EMP06124,36,Female,High School,Operations,Role_27,61322,9,4,3.4,2.8,2,No,7,5,20,1,1,2,3,4,No
EMP06125,50,Male,Master,HR,Role_23,84831,6,4,3.8,2.4,3,No,2,4,25,2,2,0,4,3,No
EMP06126,39,Male,Master,R&D,Role_33,101412,4,1,3.5,4.4,1,No,1,4,60,0,0,0,2,3,No
EMP06127,36,Male,Bachelor,R&D,Role_10,79328,3,2,3.5,4.1,1,No,1,3,67,0,3,2,3,4,No
EMP06128,22,Male,Bachelor,Legal,Role_26,67871,0,0,2.9,4.3,3,No,1,6,51,0,0,3,3,2,No
EMP06129,22,Male,Master,Marketing,Role_33,64899,0,0,3.7,3.3,4,No,8,7,55,0,0,2,3,2,No
EMP06130,31,Male,Bachelor,R&D,Role_33,82478,4,0,2.4,3.6,3,No,3,5,44,1,0,0,3,3,No
EMP06131,44,Male,High School,Finance,Role_2,81441,2,1,4.2,2.0,3,No,14,3,13,0,0,2,3,3,No
EMP06132,35,Male,Master,Marketing,Role_29,81073,6,5,3.7,2.9,2,Yes,7,4,57,2,0,3,4,4,No
EMP06133,37,Female,Bachelor,R&D,Role_31,79971,1,0,3.0,3.6,3,No,1,6,63,0,0,0,2,2,No
EMP06134,29,Male,Bachelor,R&D,Role_19,87515,3,2,2.7,1.3,3,No,4,4,36,0,1,3,4,1,No
EMP06135,35,Female,Master,Finance,Role_11,110180,9,0,3.0,3.6,2,No,14,4,58,1,1,0,3,2,No
EMP06136,28,Male,Bachelor,HR,Role_29,53888,2,2,4.1,4.6,3,No,7,8,0,0,2,0,4,4,No
EMP06137,31,Female,Bachelor,Sales,Role_42,78524,4,4,2.8,1.0,4,No,24,2,0,1,1,1,2,3,No
EMP06138,41,Female,Bachelor,HR,Role_26,65473,10,1,2.3,2.7,2,No,6,5,49,1,0,2,2,3,No
EMP06139,34,Female,Bachelor,Finance,Role_43,90859,0,0,3.0,4.3,2,No,1,1,76,0,0,0,1,1,No
EMP06140,30,Female,Master,Operations,Role_25,81423,1,1,4.4,5.0,2,Yes,34,3,20,0,1,0,3,3,Yes
EMP06141,44,Female,High School,R&D,Role_38,80074,4,1,3.9,2.6,3,No,13,7,26,1,0,2,2,3,No
EMP06142,40,Female,Bachelor,Sales,Role_14,80617,4,0,3.6,2.5,3,No,2,2,3,0,1,0,3,2,No
EMP06143,23,Male,Bachelor,Engineering,Role_12,71093,1,1,2.7,4.0,4,No,9,1,49,0,1,1,4,4,No
EMP06144,29,Male,High School,Engineering,Role_20,76743,2,2,3.5,4.4,1,Yes,2,3,35,0,2,1,4,2,No
EMP06145,26,Female,Bachelor,Marketing,Role_27,73104,0,0,3.4,4.6,4,No,14,4,5,0,0,0,4,4,No
EMP06146,53,Female,Master,Marketing,Role_19,107879,7,0,3.2,2.8,4,No,27,1,16,2,4,0,3,4,No
EMP06147,47,Female,Bachelor,Finance,Role_26,104052,0,0,3.1,4.3,3,Yes,25,3,17,0,0,2,4,4,Yes
EMP06148,49,Male,High School,Marketing,Role_26,65923,14,0,3.8,2.9,2,Yes,2,5,31,1,0,1,3,2,No
EMP06149,50,Male,Bachelor,R&D,Role_49,106410,3,3,4.1,1.1,3,Yes,12,6,49,1,2,0,2,4,No
EMP06150,36,Other,Bachelor,R&D,Role_45,75315,2,2,3.8,2.4,3,Yes,6,4,27,0,1,2,3,3,Yes
EMP06151,41,Female,Master,Engineering,Role_16,95941,3,3,3.8,4.4,4,No,26,2,26,1,3,1,4,4,No
EMP06152,57,Male,Bachelor,Finance,Role_5,116640,6,6,4.3,1.0,2,Yes,4,4,23,0,1,2,3,4,Yes
EMP06153,30,Male,PhD,Engineering,Role_35,120265,7,0,3.9,2.1,2,No,3,7,65,0,1,1,4,4,No
EMP06154,36,Female,Master,Operations,Role_8,79706,6,0,3.6,2.5,4,No,3,6,28,0,0,1,2,3,No
EMP06155,38,Male,Master,HR,Role_10,68962,13,1,3.7,3.8,2,No,6,5,25,1,2,0,2,4,No
EMP06156,32,Female,Bachelor,Sales,Role_19,84724,5,4,3.1,2.7,1,No,4,5,50,0,1,0,4,3,No
EMP06157,32,Other,Master,HR,Role_26,81419,0,0,4.0,3.2,4,No,3,2,51,0,0,0,4,2,No
EMP06158,29,Female,Master,HR,Role_26,69988,2,2,2.3,2.9,3,No,22,5,72,0,0,1,4,4,No
EMP06159,37,Female,Bachelor,Marketing,Role_30,83214,8,2,3.3,2.8,2,No,14,7,44,2,0,0,1,4,No
EMP06160,46,Female,Bachelor,R&D,Role_25,99424,0,0,3.3,4.2,4,No,4,4,86,0,0,0,4,3,No
EMP06161,25,Male,High School,Operations,Role_17,52157,2,2,3.3,2.7,2,No,5,9,46,0,0,2,4,2,No
EMP06162,32,Male,Bachelor,Marketing,Role_14,60849,3,3,3.3,2.8,3,No,1,4,41,1,2,2,3,3,No
EMP06163,46,Male,Bachelor,Engineering,Role_23,114617,0,0,3.3,4.0,2,No,1,2,40,0,0,3,3,2,No
EMP06164,35,Male,PhD,Marketing,Role_12,84791,6,3,4.3,4.5,2,No,3,4,28,1,1,0,3,3,No
EMP06165,46,Female,Bachelor,Legal,Role_39,92766,3,0,2.3,1.4,3,Yes,4,1,69,0,0,2,2,3,No
EMP06166,34,Female,Bachelor,Finance,Role_41,78022,4,3,3.9,4.5,3,No,18,4,45,0,4,0,4,3,No
EMP06167,42,Female,High School,Operations,Role_2,72139,4,3,3.7,3.7,3,No,2,6,38,1,4,3,2,4,No
EMP06168,38,Female,Bachelor,Marketing,Role_44,82331,2,2,2.6,3.6,3,Yes,1,5,52,0,1,0,3,3,Yes
EMP06169,55,Male,Bachelor,HR,Role_9,85451,3,3,3.7,3.4,3,No,2,4,19,1,3,3,1,3,No
EMP06170,45,Female,Master,Marketing,Role_14,100973,10,2,3.5,2.9,3,No,11,6,17,2,1,3,2,4,No
EMP06171,32,Female,Bachelor,R&D,Role_25,92925,1,1,3.3,3.7,2,No,9,1,17,0,0,2,3,3,No
EMP06172,43,Male,Bachelor,Sales,Role_19,73383,7,1,2.9,3.4,4,No,5,5,38,1,1,2,3,3,No
EMP06173,59,Male,Master,Operations,Role_41,104095,2,2,3.2,4.8,2,No,10,1,36,0,1,1,3,3,No
EMP06174,37,Male,Bachelor,Sales,Role_46,71491,0,0,3.2,3.8,3,Yes,40,7,62,0,0,1,3,2,No
EMP06175,41,Female,Bachelor,Engineering,Role_20,92858,11,1,3.7,1.9,3,No,1,6,39,2,0,2,1,4,No
EMP06176,58,Male,Bachelor,HR,Role_24,81478,0,0,3.2,1.3,3,Yes,10,1,79,0,0,0,2,4,Yes
EMP06177,30,Female,Bachelor,HR,Role_23,54633,2,2,2.6,3.4,3,Yes,24,7,10,0,2,2,4,3,No
EMP06178,31,Male,Bachelor,Engineering,Role_30,90694,9,6,3.5,3.3,3,No,1,1,39,0,0,0,4,4,No
EMP06179,34,Female,Master,Sales,Role_43,101912,5,4,3.6,2.2,4,No,1,2,22,0,5,0,1,2,No
EMP06180,53,Male,Bachelor,Sales,Role_40,99537,3,2,2.0,3.3,3,No,3,3,28,1,3,2,4,3,No
EMP06181,29,Female,Bachelor,Finance,Role_3,76543,7,0,4.0,3.1,2,No,6,4,13,2,1,0,4,4,No
EMP06182,44,Male,Bachelor,Marketing,Role_23,91612,2,2,3.4,4.1,4,No,13,3,61,0,2,1,2,3,No
EMP06183,33,Female,High School,Engineering,Role_3,72460,10,0,3.5,4.5,3,No,77,3,21,0,0,1,4,4,No
EMP06184,32,Female,High School,Legal,Role_10,55260,8,1,3.3,1.1,4,No,12,9,7,1,0,3,1,4,No
EMP06185,23,Male,High School,Sales,Role_24,45496,1,0,2.4,2.6,3,Yes,2,4,48,0,1,3,2,4,No
EMP06186,37,Female,Master,Sales,Role_15,83805,1,0,3.7,1.3,3,No,8,4,44,0,1,1,4,4,No
EMP06187,34,Female,Bachelor,Operations,Role_32,60796,4,2,3.0,1.7,4,No,13,6,12,1,0,0,2,1,No
EMP06188,36,Male,High School,R&D,Role_16,78333,5,4,3.0,2.4,3,Yes,12,1,32,1,1,2,4,3,Yes
EMP06189,39,Female,Bachelor,Engineering,Role_48,104785,13,3,3.1,2.2,4,No,30,1,32,3,1,2,4,4,No
EMP06190,58,Male,Master,Engineering,Role_11,147882,4,0,3.9,4.0,3,No,17,5,51,0,2,3,3,3,No
EMP06191,35,Male,Master,HR,Role_16,70860,1,1,4.0,2.2,3,No,17,2,15,0,1,0,3,3,No
EMP06192,51,Male,High School,Operations,Role_10,62524,0,0,2.6,4.8,3,No,6,5,33,0,0,1,4,3,No
EMP06193,22,Male,Bachelor,HR,Role_10,51530,0,0,3.6,2.8,2,Yes,4,5,25,0,0,2,4,3,Yes
EMP06194,30,Male,Bachelor,HR,Role_20,57438,0,0,3.3,1.0,1,No,5,5,19,0,0,1,2,2,No
EMP06195,46,Female,Master,Finance,Role_46,124222,1,1,3.0,2.7,3,No,3,5,45,0,1,0,3,4,No
EMP06196,22,Other,Bachelor,Legal,Role_12,65693,0,0,3.6,2.7,3,Yes,14,5,17,0,0,1,3,4,No
EMP06197,36,Male,Bachelor,HR,Role_8,58310,2,2,4.1,5.0,2,Yes,3,3,61,0,2,1,3,3,Yes
EMP06198,32,Male,Bachelor,Engineering,Role_10,81668,10,8,3.8,3.2,3,No,18,1,38,1,8,2,4,3,No
EMP06199,35,Female,Bachelor,Legal,Role_17,69366,6,4,3.8,4.3,4,No,25,1,91,0,3,3,3,4,No
EMP06200,38,Male,Bachelor,Finance,Role_46,98550,11,0,4.0,1.1,3,No,13,4,38,0,0,0,3,1,No
EMP06201,29,Male,PhD,Sales,Role_37,108232,5,5,3.5,3.3,4,No,3,5,60,0,4,1,4,4,No
EMP06202,30,Female,Bachelor,Finance,Role_8,74875,8,7,3.1,1.8,2,No,3,1,49,2,0,0,3,4,No
EMP06203,51,Male,Bachelor,Operations,Role_20,93116,2,2,3.4,4.3,3,No,1,2,50,0,2,2,3,2,No
EMP06204,45,Male,Master,Sales,Role_32,111454,1,0,2.8,3.8,3,Yes,2,5,26,0,0,0,3,3,Yes
EMP06205,27,Male,PhD,Finance,Role_28,107469,0,0,2.7,1.4,4,Yes,17,2,29,0,0,2,2,3,No
EMP06206,42,Female,Bachelor,Legal,Role_22,77062,0,0,3.4,4.0,2,No,2,2,21,0,0,2,3,3,No
EMP06207,41,Female,Bachelor,Sales,Role_15,90634,0,0,3.3,2.2,4,No,27,5,29,0,0,0,4,3,Yes
EMP06208,33,Male,Bachelor,R&D,Role_1,72207,7,2,3.9,1.1,4,No,1,5,15,2,5,1,1,3,No
EMP06209,34,Female,Bachelor,R&D,Role_23,92359,12,8,3.9,3.5,2,No,5,5,6,0,0,3,3,3,No
EMP06210,45,Female,Bachelor,Marketing,Role_46,76668,6,3,3.3,2.9,3,Yes,12,7,38,0,0,2,1,3,No
EMP06211,34,Female,Bachelor,Sales,Role_47,75248,0,0,3.4,5.0,3,No,12,6,14,0,0,2,3,1,No
EMP06212,28,Male,Bachelor,Engineering,Role_31,71780,0,0,3.6,3.1,1,No,13,4,41,0,0,3,4,4,No
EMP06213,42,Male,High School,R&D,Role_33,69238,3,0,3.5,2.9,3,No,14,4,6,1,3,0,3,4,No
EMP06214,37,Female,Bachelor,Operations,Role_48,79566,1,1,2.9,4.6,3,No,8,1,22,0,0,3,3,3,No
EMP06215,45,Female,PhD,R&D,Role_10,133693,5,0,3.2,1.1,2,No,3,4,63,1,5,0,3,3,Yes
EMP06216,27,Other,Master,Sales,Role_17,73095,5,0,3.3,2.2,3,No,20,3,52,1,1,0,3,3,No
EMP06217,49,Female,High School,R&D,Role_11,78654,0,0,2.7,2.5,3,No,9,1,64,0,0,3,3,4,No
EMP06218,59,Male,Bachelor,Operations,Role_19,93255,2,0,3.0,2.9,2,No,8,3,25,0,1,1,4,3,No
EMP06219,46,Female,Bachelor,Engineering,Role_39,98950,8,4,3.9,2.8,3,Yes,10,1,27,2,1,1,2,4,No
EMP06220,33,Male,PhD,Sales,Role_26,109080,9,0,3.4,3.6,3,No,9,4,37,0,1,3,2,3,No
EMP06221,29,Female,Bachelor,Finance,Role_38,66398,1,1,3.5,2.9,4,No,16,4,41,0,1,0,3,2,No
EMP06222,22,Female,Master,Sales,Role_46,81862,0,0,3.3,3.8,3,Yes,16,4,28,0,0,0,4,3,No
EMP06223,46,Male,PhD,R&D,Role_24,109377,6,2,3.3,3.4,4,No,15,3,50,2,3,0,3,4,No
EMP06224,36,Male,Master,Operations,Role_12,86312,0,0,3.5,2.4,1,No,2,2,47,0,0,3,4,2,Yes
EMP06225,27,Male,Master,Legal,Role_21,93090,2,2,3.5,2.7,4,Yes,24,6,34,0,2,1,1,3,No
EMP06226,26,Male,Bachelor,Marketing,Role_7,60158,4,2,4.0,3.3,2,No,8,6,54,0,1,0,2,3,No
EMP06227,33,Male,High School,Legal,Role_7,59191,11,0,4.1,2.9,4,No,8,4,43,1,2,0,4,4,No
EMP06228,47,Female,Bachelor,HR,Role_21,79026,1,1,3.3,3.5,2,Yes,3,7,21,0,1,0,3,3,No
EMP06229,28,Female,Bachelor,Engineering,Role_25,88564,6,3,3.9,3.3,3,Yes,53,3,46,1,2,1,3,4,No
EMP06230,42,Male,Bachelor,Operations,Role_31,83578,11,1,3.9,3.5,2,Yes,14,4,51,0,1,0,3,2,No
EMP06231,42,Male,Bachelor,Marketing,Role_23,84462,1,1,3.3,2.1,2,No,1,8,37,0,1,1,3,1,Yes
EMP06232,31,Male,PhD,Marketing,Role_16,107768,0,0,4.1,2.5,4,Yes,5,4,35,0,0,0,2,4,Yes
EMP06233,31,Male,Bachelor,Finance,Role_5,90456,1,1,2.0,4.7,4,No,4,7,68,0,1,2,3,1,No
EMP06234,28,Female,Master,Engineering,Role_28,91719,4,2,3.3,4.1,3,No,7,9,89,0,1,1,1,3,No
EMP06235,31,Male,PhD,Sales,Role_31,106589,3,1,3.8,2.8,4,Yes,11,5,40,0,3,0,3,2,Yes
EMP06236,39,Male,Bachelor,Legal,Role_32,79353,0,0,2.9,2.2,3,No,6,3,45,0,0,0,4,2,No
